Type,Localisation,Latitude,Longitude,Title,Price,Tags
Appartements Casablanca,Californie à Casablanca,33.524709493386695,-7.607078248528126,Appartement Rez-de-jardin de 198m² en vente UTOPIA,2 060 600 DH,"['198 m²', '4 Pièces', '3 Chambres', '2 Salles de bains']"
Appartements Casablanca,Californie à Casablanca,,,Appartement de 130m² en vente UTOPIA,2 021 750 DH,"['130 m²', '4 Pièces', '3 Chambres', '2 Salles de bains', '2ème étage']"
Appartements Casablanca,Oulfa à Casablanca,33.550774678460385,-7.697961330413676,Appartement de 117m² en vente Résidence New City,1 228 500 DH,"['117 m²', '4 Pièces', '3 Chambres', '2 Salles de bains', 'Nouveau']"
Appartements Casablanca,Maârif à Casablanca,,,Appartement de 142m² en vente Résidence Ô Maarif,2 839 750 DH,"['142 m²', '4 Pièces', '3 Chambres', '2 Salles de bains', 'Nouveau', '5ème étage']"
Appartements Casablanca,Casablanca Finance City à Casablanca,33.547117579470296,-7.675495147705078,"Appartement F2 de 65m² en vente Résidence Occitania, Casablanca",1 600 000 DH,"['65 m²', '2 Pièces', '1 Chambre', '1 Salle de bain', 'Nouveau']"
Appartements Casablanca,Casablanca Finance City à Casablanca,33.547117579470296,-7.675495147705078,"Appartement F4 de 104m² en vente Résidence Occitania, Casablanca",2 180 000 DH,"['104 m²', '4 Pièces', '3 Chambres', '2 Salles de bains', 'Nouveau']"
Appartements Casablanca,Casablanca Finance City à Casablanca,33.547117579470296,-7.675495147705078,"Appartement F3 de 112m² en vente Résidence Occitania, Casablanca",1 612 120 DH,"['112 m²', '3 Pièces', '2 Chambres', '2 Salles de bains', 'Nouveau']"
Appartements Casablanca,Beauséjour à Casablanca,33.547117579470296,-7.675495147705078,Appartement à Vendre,1 936 000 DH,"['121 m²', '7 Pièces', '4 Chambres', '2 Salles de bains', 'Bon état', '1-5 ans', '2ème étage']"
Appartements Casablanca,La Gironde à Casablanca,33.58505803848486,-7.601637840270996,Appartement à vendre à cote de ASAWK SALAM la Giron,1 119 000 DH,"['117 m²', '8 Pièces', '3 Chambres', '2 Salles de bains', 'Bon état', '5-10 ans', '1er étage']"
Appartements Casablanca,Les Hôpitaux à Casablanca,33.57154299116339,-7.636313438415527,Bel appartement à Vendre à quartier des hôpitaux,2 000 000 DH,"['150 m²', '5 Pièces', '3 Chambres', '2 Salles de bains', 'Bon état', '1er étage']"
Appartements Casablanca,Racine à Casablanca,33.592458238962855,-7.648158073425293,Magnifique appartement de 210 m² à vendre a Racine,3 850 000 DH,"['210 m²', '4 Pièces', '3 Chambres', '2 Salles de bains', 'Bon état', '3ème étage']"
Appartements Casablanca,Ain Diab à Casablanca,33.58630932470067,-7.671375274658203,Ain diab vente appartement 208 m² 3 chambres,3 500 000 DH,"['208 m²', '4 Pièces', '2 Chambres', '2 Salles de bains', 'Bon état']"
Appartements Casablanca,Bourgogne Ouest à Casablanca,33.598304662993705,-7.644252777099609,Top placement locatif,1 300 000 DH,"['52 m²', '2 Pièces', '1 Chambre', '1 Salle de bain', 'Nouveau', ""Moins d'un an"", '5ème étage']"
Appartements Casablanca,Gauthier à Casablanca,33.58891909184207,-7.628674507141113,"GAUTHIER, Très joli studio meublé à VENDRE VACL. 9091",1 750 000 DH,"['98 m²', '2 Pièces', '1 Chambre', '1 Salle de bain', 'Bon état', '1-5 ans', '3ème étage']"
Appartements Casablanca,Foncière à Casablanca,33.58831357927294,-7.604577541351233,"Appartement spacieux, ensoleillé et sans vis à vis",2 500 000 DH,"['172 m²', '8 Pièces', '4 Chambres', '3 Salles de bains', 'Bon état', '5-10 ans', '2ème étage']"
Appartements Casablanca,Californie à Casablanca,,,"Appartement au RDC de 139m² en vente, Le Prestige Californie",1 790 320 DH,"['139 m²', '3 Pièces', '2 Chambres', '2 Salles de bains', 'Nouveau']"
Appartements Casablanca,Californie à Casablanca,,,"Appartement de 104m² en vente, Le Prestige Californie",1 630 720 DH,"['104 m²', '3 Pièces', '2 Chambres', '2 Salles de bains', 'Nouveau', '4ème étage']"
Villas & maisons de luxe Casablanca,Anfa Supérieur à Casablanca,33.588597343995104,-7.66047477722168,Villa de 1000 m² à vendre à Anfa Supérieur,25 000 000 DH,"['1000 m²', '7 Pièces', '4 Chambres', '3 Salles de bains', 'Bon état']"
Appartements Casablanca,Californie à Casablanca,33.538935329089206,-7.613502464864297,"Appartement au RDC de 88m² en vente, Le Prestige Californie",1 429 120 DH,"['88 m²', '4 Pièces', '3 Chambres', '2 Salles de bains', 'Nouveau']"
Appartements Casablanca,Aïn Sebaâ à Casablanca,,,Appartement au RDC de 86m² en vente Les jardins de Ain Sebaa,915 800 DH,"['86 m²', '3 Pièces', '2 Chambres', '2 Salles de bains', 'Nouveau']"
Villas & maisons de luxe Casablanca,Ain Diab à Casablanca,33.58630932470067,-7.671375274658203,Vente villa moderne quartier Ain Diab Casablanca,13 500 000 DH,"['767 m²', '7 Pièces', '4 Chambres', '3 Salles de bains', 'Bon état']"
Appartements Casablanca,Bourgogne Ouest à Casablanca,33.598304662993705,-7.644252777099609,OPPORTUNITÉ appartment à vendre au dernier étage,1 200 000 DH,"['95 m²', '3 Pièces', '2 Chambres', '1 Salle de bain', 'Bon état', '10-20 ans', '7ème étage']"
Appartements Casablanca,Bourgogne Est à Casablanca,33.591064046823725,-7.556705474853516,"Appartement a vendre moderne à Bd Anfa, Bourgogne",2 600 000 DH,"['162 m²', '4 Pièces', '3 Chambres', '3 Salles de bains', 'Nouveau', '1-5 ans', '3ème étage']"
Villas & maisons de luxe Casablanca,Ain Diab à Casablanca,,,"Villa a vendre Ain Diab, Sindi Bad",7 100 000 DH,"['382 m²', '6 Pièces', '4 Chambres', '4 Salles de bains', 'Bon état', '20-30 ans']"
Appartements Casablanca,Triangle d'Or à Casablanca,,,Appartement a vendre Triangle d'Or,4 200 000 DH,"['299 m²', '4 Pièces', '3 Chambres', '3 Salles de bains', 'Nouveau', '5-10 ans', '1er étage']"
Appartements Casablanca,Ain Borja à Casablanca,,,"Appartement de 99m² en vente, Les Jardins de Belvédère",,"['99 m²', '4 Pièces', '3 Chambres', '2 Salles de bains', 'Nouveau', '3ème étage']"
Appartements Casablanca,Casablanca Finance City à Casablanca,33.5592358768252,-7.65225006860351,"Appartement F2 de 59m² en vente, Ryad' Anfa",1 250 000 DH,"['59 m²', '1 Chambre', '1 Salle de bain']"
Appartements Casablanca,Casablanca Finance City à Casablanca,,,"Appartement F2 de 59m² en vente, Ryad' Anfa",1 250 000 DH,"['59 m²', '2 Pièces', '1 Chambre', '1 Salle de bain', 'Nouveau']"
Appartements Casablanca,Casablanca Finance City à Casablanca,,,"Appartement F4 de 124m² en vente, Ryad' Anfa",2 200 000 DH,"['124 m²', '4 Pièces', '3 Chambres', '2 Salles de bains', 'Nouveau']"
Appartements Casablanca,Californie à Casablanca,,,Appartement en RDC de 137m² 3 chambres salon à Jnane Californie,2 124 000 DH,"['137 m²', '4 Pièces', '3 Chambres', '2 Salles de bains']"
Appartements Casablanca,Maârif Extension à Casablanca,33.57987841432208,-7.641613483429069,Appartement de 101m² en vente Résidence Diaz,1 868 000 DH,"['101 m²', '3 Pièces', '2 Chambres', '1 Salle de bain', '5ème étage']"
Appartements Casablanca,Maârif Extension à Casablanca,33.57987841432208,-7.641613483429069,Appartement de 57m² en vente Résidence Diaz,1 076 000 DH,"['57 m²', '2 Pièces', '1 Chambre', '1 Salle de bain', '5ème étage']"
Appartements Casablanca,Maârif Extension à Casablanca,33.57987841432208,-7.641613483429069,Appartement de 74m² en vente Résidence Diaz,1 382 000 DH,"['74 m²', '3 Pièces', '2 Chambres', '1 Salle de bain', '4ème étage']"
Appartements Casablanca,Maârif Extension à Casablanca,33.57987841432208,-7.641613483429069,Appartement de 45m² en vente Résidence Diaz,860 000 DH,"['45 m²', '1 Chambre', '1 Salle de bain', 'Nouveau', '3ème étage']"
Appartements Casablanca,Maârif Extension à Casablanca,33.57987841432208,-7.641613483429069,Appartement de 45m² en vente Résidence Diaz,860 000 DH,"['45 m²', '1 Chambre', '1 Salle de bain', 'Nouveau', '2ème étage']"
Appartements Casablanca,Maârif Extension à Casablanca,33.57987841432208,-7.641613483429069,Appartement de 57m² en vente Résidence Diaz,1 076 000 DH,"['57 m²', '2 Pièces', '1 Chambre', '1 Salle de bain', 'Nouveau', '2ème étage']"
Appartements Casablanca,Maârif Extension à Casablanca,33.57987841432208,-7.641613483429069,Appartement de 47m² en vente Résidence Diaz,896 000 DH,"['47 m²', '2 Pièces', '1 Chambre', '1 Salle de bain', '1er étage']"
Appartements Casablanca,Maârif Extension à Casablanca,33.57987841432208,-7.641613483429069,Appartement au RDC de 91m² en vente Résidence Diaz,1 597 000 DH,"['91 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']"
Villas & maisons de luxe Casablanca,Californie à Casablanca,,,Villa de 648 m2 Moderne BONNE AFFAIRE,8 700 000 DH,"['648 m²', '8 Pièces', '4 Chambres', '4 Salles de bains', 'Nouveau', '5-10 ans']"
Villas & maisons de luxe Casablanca,Longchamps (Hay Al Hanâa) à Casablanca,,,Villa 975m² au Beau Côté de Longchamps,14 000 000 DH,"['975 m²', '7 Pièces', '4 Chambres', '3 Salles de bains', 'Bon état', '10-20 ans']"
Appartements Casablanca,Aïn Sebaâ à Casablanca,,,Appartement de 71m² en vente Les Jardins de Ain Sebaa,797 865 DH,"['71 m²', '3 Pièces', '2 Chambres', '2 Salles de bains', 'Nouveau', '2ème étage']"
Appartements Casablanca,Aïn Sebaâ à Casablanca,,,Appartement de 76m² en vente Les Jardins de Ain Sebaa,891 080 DH,"['76 m²', '3 Pièces', '2 Chambres', '2 Salles de bains', 'Nouveau', '3ème étage']"
Appartements Casablanca,Aïn Sebaâ à Casablanca,,,Appartement au RDC de 68m² en vente Les jardins de Ain Sebaa,716 392 DH,"['68 m²', '3 Pièces', '2 Chambres', '2 Salles de bains', 'Nouveau']"
Appartements Casablanca,Aïn Sebaâ à Casablanca,,,Appartement de 87m² en vente Les jardins de Ain Sebaa,970 905 DH,"['87 m²', '4 Pièces', '3 Chambres', '2 Salles de bains', 'Nouveau', '1er étage']"
Villas & maisons de luxe Casablanca,Hermitage à Casablanca,,,Vends Villa Zone immeuble,,['303 m²']
Appartements Casablanca,Gauthier à Casablanca,33.59154665434491,-7.631464004516602,Studio en plein coeur de Gauthier,1 250 000 DH,"['45 m²', '2 Pièces', '1 Chambre', '1 Salle de bain', 'Bon état', '3ème étage']"
Appartements Casablanca,Racine à Casablanca,33.592458238962855,-7.648158073425293,Superbe appartement à vendre à Racine. Surface de 248 m²,450 000 DH,"['248 m²', '6 Pièces', '4 Chambres', '3 Salles de bains', 'Bon état', '10-20 ans', '2ème étage']"
Villas & maisons de luxe Casablanca,Californie à Casablanca,33.52823,-7.62108,Villa 434 m2 a vendre Résidence fermée Californie,7 500 000 DH,"['434 m²', '7 Pièces', '5 Chambres', '4 Salles de bains']"
Appartements Casablanca,Triangle d'Or à Casablanca,,,Appartement à triangle d'or avec deux terrasses,3 700 000 DH,"['274 m²', '4 Pièces', '4 Chambres', '4 Salles de bains', 'Bon état']"
Appartements Casablanca,Oasis à Casablanca,33.55702447218315,-7.6348114013671875,Vendre studio F2 62 m2 Etg 3 Oasis Casablanca,1 370 000 DH,"['62 m²', '2 Pièces', '1 Chambre', '1 Salle de bain', 'Nouveau', ""Moins d'un an"", '3ème étage']"
Villas & maisons de luxe Casablanca,El Manar - El Hank à Casablanca,33.60689931379632,-7.652578353881836,Villa commerciale ou habitation a vendre sur l'avenue de Nice,9 500 000 DH,"['450 m²', '6 Pièces', '4 Chambres', '4 Salles de bains', 'Bon état', '20-30 ans']"
Villas & maisons de luxe Casablanca,Californie à Casablanca,33.53595755299843,-7.625627517700195,Villa a vendre Californie style provençale 1000 m2,14 000 000 DH,"['1001 m²', '7 Pièces', '5 Chambres', '5 Salles de bains', 'Bon état']"
Appartements Casablanca,Les princesses à Casablanca,33.57154299116339,-7.636313438415527,♥️Appartement de charme double facade ♥️,1 760 800 DH,"['89 m²', '3 Pièces', '2 Chambres', '2 Salles de bains', 'Nouveau', ""Moins d'un an"", '2ème étage']"
Appartements Casablanca,Maârif Extension à Casablanca,33.57987394514173,-7.646827697753906,♥️Sublime appartement moderne avec terrasse ♥️,1 550 000 DH,"['89 m²', '3 Pièces', '2 Chambres', '2 Salles de bains', 'Bon état', '1-5 ans', '3ème étage']"
Appartements Casablanca,Racine à Casablanca,33.586260720903084,-7.642062921077013,Appartement en vente à Racine 111 m²,2 000 000 DH,"['111 m²', '4 Pièces', '3 Chambres', '2 Salles de bains', 'Bon état', '10-20 ans', '4ème étage']"
Appartements Casablanca,Mers Sultan à Casablanca,33.57651394758648,-7.614860323193938,"Appartement haut standing 115m2 à 2Mars, 3 chambres",1 650 000 DH,"['115 m²', '4 Pièces', '3 Chambres', '1 Salle de bain', 'Bon état', '10-20 ans', '3ème étage']"
Appartements Casablanca,Gauthier à Casablanca,33.589822978119294,-7.63016716220443,Appartement haut standing vue dégagée 155m2 à Gauthier,3 300 000 DH,"['155 m²', '4 Pièces', '3 Chambres', '2 Salles de bains', 'Bon état', '5-10 ans', '7ème étage']"
Appartements Casablanca,Palmier à Casablanca,,,Appartement H. S au Palmier 265m2 avec Terrasse,3 400 000 DH,"['265 m²', '4 Pièces', '3 Chambres', '2 Salles de bains', 'Bon état', '10-20 ans', '6ème étage']"
Villas & maisons de luxe Casablanca,Californie à Casablanca,,,Villa Moderne de 1065 m2 à Californie,15 000 000 DH,"['1065 m²', '8 Pièces', '4 Chambres', '4 Salles de bains', 'Nouveau', '1-5 ans']"
Villas & maisons de luxe Casablanca,Californie à Casablanca,33.53595755299843,-7.625627517700195,Villa de 605 m2 à Californie,8 500 000 DH,"['605 m²', '9 Pièces', '4 Chambres', '3 Salles de bains', 'Nouveau', '5-10 ans']"
Villas & maisons de luxe Casablanca,Californie à Casablanca,33.53595755299843,-7.625627517700195,Villa de 728 m2 à Résidence Fermée à Californie,9 000 000 DH,"['728 m²', '9 Pièces', '4 Chambres', '3 Salles de bains', 'Nouveau', '5-10 ans']"
Villas & maisons de luxe Casablanca,Californie à Casablanca,,,Villa Moderne de 1100 m2 à Californie,15 000 000 DH,"['1100 m²', '8 Pièces', '4 Chambres', '3 Salles de bains', 'Nouveau', '1-5 ans']"
Villas & maisons de luxe Casablanca,Ain Diab à Casablanca,,,Villa de 380 m2 à démolir à AIN DIAB BONNE AFFAIRE,4 700 000 DH,"['380 m²', '8 Pièces', '4 Chambres', '3 Salles de bains', 'À rénover', '20-30 ans']"
Villas & maisons de luxe Casablanca,Ain Diab à Casablanca,33.58630932470067,-7.671375274658203,Belle villa de 425 m2 à Ain diab,6 800 000 DH,"['425 m²', '9 Pièces', '4 Chambres', '3 Salles de bains', 'Bon état', '5-10 ans']"
Villas & maisons de luxe Casablanca,Anfa à Casablanca,33.596175974504256,-7.657470703125,Villa de 890 m2 à ANFA BONNE AFFAIRE,11 700 000 DH,"['890 m²', '9 Pièces', '4 Chambres', '3 Salles de bains', 'À rénover', '10-20 ans']"
Villas & maisons de luxe Casablanca,Ain Diab à Casablanca,33.58630932470067,-7.671375274658203,Villa Moderne de 518 m2 à Résidence ANAFE AIN DIAB,9 500 000 DH,"['518 m²', '6 Pièces', '4 Chambres', '3 Salles de bains', 'Bon état', '5-10 ans']"
Villas & maisons de luxe Casablanca,Longchamps (Hay Al Hanâa) à Casablanca,,,Villa de 1400 m2 à Longchamps,17 000 000 DH,"['1400 m²', '10 Pièces', '4 Chambres', '3 Salles de bains', 'Bon état', '10-20 ans']"
Villas & maisons de luxe Casablanca,Longchamps (Hay Al Hanâa) à Casablanca,33.57751418572474,-7.664079666137695,Villa de 618 m2 à longchamps,10 000 000 DH,"['618 m²', '9 Pièces', '5 Chambres', '3 Salles de bains', 'À rénover', '10-20 ans']"
Villas & maisons de luxe Casablanca,Ain Diab à Casablanca,33.58630932470067,-7.671375274658203,Villa de 370 m2 dans Résidence sécurisée Ain Diab,6 500 000 DH,"['370 m²', '7 Pièces', '4 Chambres', '3 Salles de bains', 'Bon état', '5-10 ans']"
Villas & maisons de luxe Casablanca,Ain Diab à Casablanca,33.58630932470067,-7.671375274658203,Villa de 450 m2 dans Résidence sécurisée Ain diab,7 000 000 DH,"['450 m²', '7 Pièces', '4 Chambres', '3 Salles de bains', 'Nouveau', '5-10 ans']"
Villas & maisons de luxe Casablanca,Anfa à Casablanca,,,Villa de 619 m2 à ZOM ANFA,12 000 000 DH,"['619 m²', '8 Pièces', '4 Chambres', '3 Salles de bains', 'À rénover', '10-20 ans']"
Villas & maisons de luxe Casablanca,Anfa à Casablanca,,,Villa de 590 m2 à PARANFA,10 000 000 DH,"['590 m²', '8 Pièces', '4 Chambres', '3 Salles de bains', 'À rénover', '10-20 ans']"
Villas & maisons de luxe Casablanca,Anfa à Casablanca,,,Villa de 725 m2 à CHANTILLY,12 000 000 DH,"['725 m²', '8 Pièces', '4 Chambres', '3 Salles de bains', 'Bon état', '10-20 ans']"
Appartements Casablanca,Oasis à Casablanca,,,Vendre studio F2 62 m2 Etg 3 Oasis Casablanca,1 370 000 DH,"['62 m²', '2 Pièces', '1 Chambre', '1 Salle de bain', 'Nouveau', ""Moins d'un an"", '3ème étage']"
Appartements Casablanca,Oulfa à Casablanca,,,Vente d'un bel appartement à Oulfa. 1 Pièce. Résidence avec piscine,,"['52 m²', '3 Pièces', '2 Chambres', '1 Salle de bain', 'Nouveau', '1-5 ans', '4ème étage']"
Appartements Casablanca,Maârif à Casablanca,,,Beau studio à vendre au cœur du Maarif,950 000 DH,"['55 m²', '2 Pièces', '1 Chambre', '1 Salle de bain', 'Bon état', '3ème étage']"
Appartements Casablanca,Benjdia à Casablanca,33.58536689099738,-7.612772444372496,Appartement à l'achat à Benjdia. 3 belles chambres. Porte sécurisée et chauffage central,1 690 000 DH,"['124 m²', '4 Pièces', '3 Chambres', '2 Salles de bains', 'Bon état', '5-10 ans', '2ème étage']"
Appartements Casablanca,Racine à Casablanca,,,Appartement à vendre meuble haut standing,2 800 000 DH,"['120 m²', '4 Pièces', '2 Chambres', '2 Salles de bains', 'Nouveau', '5-10 ans']"
Appartements Casablanca,Oasis à Casablanca,,,Vendre studio F2 46 m2 Etage 3 Oasis Casablanca,1 050 000 DH,"['46 m²', '2 Pièces', '1 Chambre', '1 Salle de bain', 'Nouveau', ""Moins d'un an"", '3ème étage']"
Maisons Casablanca,Ain Chock à Casablanca,33.54340952071257,-7.6012846770560145,Très belle maison a vendre,4 000 000 DH,"['100 m²', '7 Pièces', '6 Chambres', '4 Salles de bains', 'Bon état', '20-30 ans']"
Appartements Casablanca,Val Fleury à Casablanca,33.57495651248049,-7.63714105621321,Appartement haut standing 170m2 à Val fleuri,2 450 000 DH,"['170 m²', '4 Pièces', '3 Chambres', '2 Salles de bains', 'Bon état', '5-10 ans', '5ème étage']"
