Type,Localisation,Latitude,Longitude,Price,Area,Rooms,Bedrooms,Bathrooms,Floor,Other_tags,Price_m2
Appartements,Palmier,33.580946541729524,-7.629060745239258,2420000,110.0,1.0,3.0,1.0,5.0,"['Nouveau', ""Moins d'un an""]",22000.0
Appartements,Derb Ghalef,33.577042175764404,-7.627511252720808,910000,65.0,3.0,2.0,1.0,3.0,"['Nouveau', ""Moins d'un an""]",14000.0
Appartements,Racine,,,2600000,220.0,6.0,4.0,2.0,,['Bon état'],11818.181818181818
Villas,Nassim 1,,,8500000,475.0,10.0,5.0,5.0,0.0,"['Bon état', '10-20 ans']",17894.736842105263
Appartements,Sidi Maarouf,,,360000,52.0,3.0,2.0,1.0,,"['Bon état', '5-10 ans']",6923.076923076923
Appartements,Bourgogne Ouest,33.60040119809312,-7.647074169797293,1555000,93.0,3.0,2.0,2.0,,"['Bon état', '5-10 ans']",16720.43010752688
Appartements,Ain Diab,33.58630932470067,-7.671375274658203,3600000,215.0,7.0,4.0,3.0,,['Bon état'],16744.18604651163
Appartements,Californie,33.524709493386695,-7.607078248528126,2607850,243.0,4.0,3.0,2.0,,[],10731.893004115227
Appartements,Californie,,,1838760,116.0,4.0,3.0,2.0,1.0,[],15851.379310344828
Appartements,Maârif Extension,33.57987841432208,-7.641613483429069,1067500,55.0,2.0,1.0,1.0,5.0,['Nouveau'],19409.090909090908
Appartements,Maârif Extension,33.57987841432208,-7.641613483429069,1256000,67.0,2.0,1.0,1.0,4.0,['Nouveau'],18746.268656716416
Appartements,Maârif Extension,33.57987841432208,-7.641613483429069,986000,52.0,2.0,1.0,1.0,2.0,['Nouveau'],18961.53846153846
Appartements,Casablanca,,,1900000,126.0,,3.0,1.0,,[],15079.36507936508
Villas,Californie,33.53595755299843,-7.625627517700195,8000000,413.0,10.0,5.0,5.0,0.0,['Bon état'],19370.46004842615
Appartements,Californie,,,1336000,99.0,4.0,3.0,2.0,,['Nouveau'],13494.949494949495
Villas,Californie,,,7800000,510.0,8.0,4.0,3.0,0.0,"['Bon état', '5-10 ans']",15294.117647058823
Appartements,Les Hôpitaux,,,1260000,104.0,4.0,2.0,2.0,,"['Nouveau', '5-10 ans']",12115.384615384615
Appartements,Les Hôpitaux,,,1400000,105.0,3.0,2.0,2.0,4.0,"['À rénover', '10-20 ans']",13333.333333333334
Appartements,Ferme Bretonne (Hay Arraha),,,2050000,123.0,4.0,3.0,4.0,2.0,"['Nouveau', '1-5 ans']",16666.666666666668
Appartements,Ferme Bretonne (Hay Arraha),,,2200000,179.0,3.0,2.0,3.0,5.0,"['Nouveau', '1-5 ans']",12290.50279329609
Appartements,Ferme Bretonne (Hay Arraha),,,2150000,129.0,3.0,2.0,3.0,4.0,"['Nouveau', '1-5 ans']",16666.666666666668
Appartements,Ferme Bretonne (Hay Arraha),,,1100000,67.0,2.0,1.0,2.0,,"['Nouveau', '1-5 ans']",16417.910447761195
Villas,Ain Diab,33.58630932470067,-7.671375274658203,8000000,370.0,9.0,4.0,4.0,0.0,['Bon état'],21621.62162162162
Appartements,Californie,,,1274000,91.0,3.0,2.0,2.0,,['Nouveau'],14000.0
Villas,Port,33.592815720497164,-7.61277437210083,6500000,300.0,6.0,4.0,4.0,0.0,['Bon état'],21666.666666666668
Appartements,Californie,,,2065000,100.0,3.0,2.0,2.0,,['Bon état'],20650.0
Villas,Casablanca,,,7300000,683.0,6.0,4.0,3.0,0.0,['Bon état'],10688.14055636896
Villas,Casablanca,33.57601248704883,-7.603912353515625,5500000,650.0,5.0,4.0,2.0,0.0,['Bon état'],8461.538461538461
Villas,Californie,,,11000000,860.0,6.0,4.0,4.0,0.0,['Bon état'],12790.697674418605
Villas,Casablanca,33.57601248704883,-7.603912353515625,9000000,550.0,6.0,4.0,4.0,0.0,['Bon état'],16363.636363636364
Appartements,Racine,,,6000000,320.0,7.0,4.0,4.0,,['Bon état'],18750.0
Appartements,Casablanca,,,2260000,176.0,4.0,3.0,2.0,,[],12840.90909090909
Appartements,Ain Borja,,,950000,76.0,5.0,2.0,2.0,4.0,"['Bon état', '5-10 ans']",12500.0
Villas,Sidi Maarouf,,,8400000,616.0,7.0,5.0,4.0,0.0,"['Bon état', '5-10 ans']",13636.363636363636
Appartements,Maârif Extension,33.57987841432208,-7.641613483429069,1526000,82.0,3.0,2.0,1.0,2.0,['Nouveau'],18609.756097560974
Appartements,Maârif Extension,33.57987841432208,-7.641613483429069,1418000,76.0,3.0,2.0,1.0,2.0,['Nouveau'],18657.894736842107
Appartements,Maârif Extension,33.57987841432208,-7.641613483429069,1345000,74.0,3.0,2.0,1.0,1.0,['Nouveau'],18175.675675675677
Appartements,Maârif Extension,33.57987841432208,-7.641613483429069,691667,36.0,2.0,1.0,1.0,,[],19212.972222222223
Appartements,Maârif Extension,33.57987841432208,-7.641613483429069,890000,48.0,2.0,1.0,1.0,,['Nouveau'],18541.666666666668
Appartements,Les princesses,33.57905668978428,-7.647800104393838,1960000,113.0,3.0,2.0,2.0,,[],17345.132743362832
Appartements,Les Hôpitaux,33.57797899192462,-7.62000560760498,3600000,245.0,6.0,4.0,2.0,2.0,"['Bon état', '1-5 ans']",14693.877551020409
Appartements,Gauthier,,,3000000,157.0,4.0,3.0,2.0,,['Bon état'],19108.28025477707
Appartements,Maârif,,,2313250,115.0,4.0,3.0,2.0,4.0,['Nouveau'],20115.217391304348
Appartements,Val Fleury,,,1690000,102.0,5.0,3.0,2.0,,['Nouveau'],16568.62745098039
Appartements,Oulfa,,,608000,76.0,3.0,2.0,2.0,3.0,"['Nouveau', ""Moins d'un an""]",8000.0
Appartements,Oulfa,,,1092000,104.0,4.0,3.0,2.0,2.0,['Nouveau'],10500.0
Appartements,Les princesses,33.573823330480856,-7.649403223484114,1690000,95.0,4.0,2.0,1.0,5.0,"['Bon état', '10-20 ans']",17789.473684210527
Appartements,CIL (Hay Salam),,,3400000,201.0,5.0,3.0,2.0,5.0,['Bon état'],16915.422885572138
Villas,Casablanca,33.57601248704883,-7.603912353515625,22500000,1230.0,,7.0,6.0,0.0,[],18292.682926829268
Appartements,Palmier,,,2800000,138.0,,2.0,2.0,,[],20289.855072463768
Appartements,Gauthier,,,1700000,114.0,,3.0,2.0,,[],14912.280701754386
Appartements,Casablanca,,,900000,108.0,,3.0,2.0,1.0,[],8333.333333333334
Appartements,Hermitage,33.56905338161035,-7.61597692966464,968000,61.0,2.0,1.0,1.0,1.0,"['Nouveau', ""Moins d'un an""]",15868.852459016394
Appartements,Oulfa,33.550774678460385,-7.697961330413676,1039500,99.0,4.0,3.0,2.0,,['Nouveau'],10500.0
Appartements,Derb Ghalef,33.57698996670471,-7.627839811036949,1400000,100.0,2.0,2.0,2.0,2.0,['Nouveau'],14000.0
Appartements,Hay Zobir,,,440000,57.0,3.0,2.0,2.0,,"['Bon état', '10-20 ans']",7719.298245614035
Villas,Polo,33.55559394413847,-7.618707418441943,8100000,467.0,6.0,4.0,4.0,0.0,"['Nouveau', '5-10 ans']",17344.75374732334
Appartements,Maârif,33.58602331802259,-7.636442184448242,2300000,219.0,3.0,2.0,2.0,,[],10502.28310502283
Appartements,Port,33.592815720497164,-7.61277437210083,2600000,115.0,3.0,2.0,2.0,,[],22608.695652173912
Villas,Casablanca,33.57601248704883,-7.603912353515625,5344120,335.0,5.0,3.0,3.0,0.0,[],15952.597014925374
Appartements,Palmier,,,1690000,116.0,,3.0,2.0,,[],14568.965517241379
Appartements,Oasis,,,2000000,165.0,3.0,2.0,1.0,,[],12121.212121212122
Appartements,Val Fleury,33.57519011717882,-7.636785507202148,1900000,150.0,4.0,3.0,2.0,,[],12666.666666666666
Appartements,Les Hôpitaux,33.57797899192462,-7.62000560760498,1900000,145.0,4.0,3.0,2.0,,['Bon état'],13103.448275862069
Villas,Californie,,,9800000,1055.0,8.0,4.0,4.0,0.0,"['Bon état', '5-10 ans']",9289.099526066351
Villas,Anfa Supérieur,,,20000000,1025.0,8.0,4.0,2.0,0.0,"['Nouveau', '5-10 ans']",19512.19512195122
Villas,Californie,33.53595755299843,-7.625627517700195,21000000,2611.0,9.0,6.0,5.0,0.0,"['Nouveau', '5-10 ans']",8042.8954423592495
Villas,CIL (Hay Salam),,,12000000,583.0,8.0,4.0,3.0,0.0,"['Nouveau', '1-5 ans']",20583.190394511148
Villas,Anfa Supérieur,,,12700000,465.0,8.0,4.0,4.0,0.0,"['À rénover', '10-20 ans']",27311.827956989247
Villas,Anfa Supérieur,33.588597343995104,-7.66047477722168,16000000,961.0,9.0,4.0,4.0,0.0,"['À rénover', '10-20 ans']",16649.323621227886
Villas,Polo,,,7200000,350.0,9.0,6.0,4.0,0.0,"['Bon état', '10-20 ans']",20571.428571428572
Appartements,Palmier,,,2400000,152.0,4.0,3.0,2.0,3.0,"['Bon état', '10-20 ans']",15789.473684210527
Appartements,Californie,,,1972000,136.0,4.0,3.0,2.0,,['Nouveau'],14500.0
Appartements,Les Hôpitaux,,,1800000,105.0,3.0,2.0,2.0,1.0,['Bon état'],17142.85714285714
Appartements,Maârif Extension,,,2500000,142.0,4.0,3.0,2.0,5.0,['Bon état'],17605.6338028169
Appartements,Plateau (Al Batha),33.57022891535454,-7.643104791641122,1790000,156.0,5.0,3.0,2.0,4.0,"['Bon état', '10-20 ans']",11474.358974358975
Appartements,Casablanca,,,2700000,291.0,3.0,2.0,2.0,,[],9278.350515463917
Villas,Californie,33.57589115285009,-7.6059722900390625,30000000,2049.0,8.0,5.0,4.0,0.0,['Bon état'],14641.288433382138
Riad,Sidi Maarouf,33.51821300640254,-7.644338607788086,6500000,331.0,3.0,4.0,5.0,0.0,['Bon état'],19637.462235649546
Appartements,Maârif Extension,33.57987394514173,-7.646827697753906,2700000,167.0,4.0,3.0,2.0,7.0,['Bon état'],16167.664670658683
Villas,Californie,,,14000000,998.0,4.0,4.0,5.0,0.0,['Bon état'],14028.056112224449
Villas,Californie,,,13000000,1200.0,7.0,6.0,4.0,0.0,['À rénover'],10833.333333333334
Appartements,Maârif,33.58130407096305,-7.642021179199219,1350000,109.0,4.0,3.0,2.0,,['Bon état'],12385.321100917432
Appartements,Tantonville,,,1600000,120.0,3.0,2.0,2.0,1.0,"['Bon état', '5-10 ans']",13333.333333333334
Villas,CIL (Hay Salam),,,10500000,450.0,2.0,4.0,4.0,0.0,['Bon état'],23333.333333333332
Appartements,Sidi Belyout,33.59585425372357,-7.609341144561768,1695000,113.0,1.0,2.0,2.0,,['Bon état'],15000.0
Villas,Anfa,,,2500000,131.0,4.0,3.0,2.0,0.0,['Bon état'],19083.969465648854
Villas,Californie,,,14000000,1100.0,3.0,4.0,4.0,0.0,['Bon état'],12727.272727272728
Appartements,Racine,,,2650000,162.0,5.0,3.0,2.0,,['Bon état'],16358.024691358025
Villas,Sidi Maarouf,,,5000000,250.0,3.0,6.0,5.0,0.0,['Bon état'],20000.0
Villas,Anfa,33.596175974504256,-7.657470703125,5400000,300.0,9.0,5.0,5.0,0.0,['Bon état'],18000.0
Villas,Anfa Supérieur,33.588597343995104,-7.66047477722168,35000000,1620.0,8.0,4.0,4.0,0.0,['Bon état'],21604.938271604937
Appartements,Gauthier,33.58891909184207,-7.628674507141113,4000000,189.0,5.0,3.0,2.0,2.0,['Bon état'],21164.021164021164
Villas,Anfa Supérieur,33.588597343995104,-7.66047477722168,71400000,4200.0,3.0,5.0,5.0,0.0,['Bon état'],17000.0
Villas,Anfa,,,18000000,1000.0,8.0,4.0,4.0,0.0,['Bon état'],18000.0
Appartements,Bourgogne Ouest,33.596549316031634,-7.652140101458144,1600000,94.0,3.0,2.0,2.0,5.0,"['Bon état', '5-10 ans']",17021.27659574468
Villas,Anfa Supérieur,,,48000000,2014.0,1.0,1.0,1.0,0.0,['Bon état'],23833.167825223434
Appartements,Triangle d'Or,33.582734173084866,-7.675838470458984,5500000,233.0,8.0,5.0,3.0,,['Bon état'],23605.150214592275
Villas,Sidi Maarouf,,,4600000,250.0,6.0,6.0,4.0,0.0,"['Bon état', ""Moins d'un an""]",18400.0
Appartements,Casablanca Finance City,32.34023266790936,-7.437744140625,1450000,72.0,2.0,1.0,1.0,,"['Nouveau', '1-5 ans']",20138.88888888889
Appartements,Maârif Extension,33.57916229920118,-7.661590456338587,1900000,222.0,5.0,4.0,2.0,,"['À rénover', '20-30 ans']",8558.558558558558
Appartements,Val Fleury,33.574598745310205,-7.634803820837561,1900000,129.0,4.0,3.0,2.0,2.0,"['Bon état', '5-10 ans']",14728.682170542636
Appartements,Racine,33.592458238962855,-7.648158073425293,1870000,84.0,3.0,2.0,2.0,3.0,"['Bon état', '5-10 ans']",22261.904761904763
Villas,Anfa Supérieur,33.588597343995104,-7.66047477722168,45000000,1900.0,5.0,5.0,5.0,0.0,['Bon état'],23684.21052631579
Villas,Californie,33.52185117130459,-7.632256132194186,14500000,1143.0,5.0,4.0,5.0,0.0,"['Bon état', '10-20 ans']",12685.91426071741
Villas,Hermitage,33.566822952300136,-7.6173448562622355,4500000,200.0,6.0,4.0,3.0,0.0,"['Bon état', '5-10 ans']",22500.0
Appartements,Racine,33.588597343995104,-7.636270523071261,2750000,156.0,4.0,3.0,3.0,3.0,"['Bon état', '10-20 ans']",17628.20512820513
Appartements,Les princesses,33.576834849083724,-7.646741867065401,2350000,146.0,4.0,3.0,3.0,2.0,"['Bon état', '10-20 ans']",16095.890410958904
Villas,Polo,33.56285362898747,-7.621378898620577,6400000,803.0,6.0,4.0,3.0,0.0,"['À rénover', '30-50 ans']",7970.112079701121
Appartements,Gauthier,33.590492064043225,-7.631592750549345,1540000,91.0,3.0,2.0,1.0,1.0,"['Bon état', '5-10 ans']",16923.076923076922
Appartements,Les princesses,33.578014746143936,-7.647728919982939,1600000,100.0,3.0,2.0,2.0,1.0,"['Bon état', '1-5 ans']",16000.0
Appartements,Les Hôpitaux,33.569647855047904,-7.611079216003446,1750000,130.0,5.0,3.0,2.0,5.0,"['Bon état', '10-20 ans']",13461.538461538461
Appartements,Californie,33.52728534708877,-7.611541444328964,2980000,175.0,5.0,3.0,3.0,4.0,"['Bon état', '1-5 ans']",17028.571428571428
Villas,Californie,33.53565634172124,-7.626990968254745,19000000,1000.0,5.0,4.0,5.0,0.0,"['Bon état', '1-5 ans']",19000.0
Appartements,Les princesses,33.57622701703072,-7.6470851898193075,2400000,140.0,5.0,3.0,3.0,5.0,"['Bon état', '10-20 ans']",17142.85714285714
Appartements,Les princesses,33.57797899192462,-7.647728919982939,1090000,51.0,2.0,1.0,1.0,1.0,"['Nouveau', '1-5 ans']",21372.549019607843
Villas,Sidi Maarouf,33.517124589739495,-7.641925508049667,4500000,250.0,5.0,4.0,3.0,0.0,"['Bon état', '10-20 ans']",18000.0
Appartements,Val Fleury,33.57322354876399,-7.638115882873478,1790000,125.0,5.0,3.0,2.0,1.0,"['Bon état', '10-20 ans']",14320.0
Appartements,Bourgogne Ouest,,,2400000,141.0,3.0,3.0,2.0,4.0,"['Bon état', '10-20 ans']",17021.27659574468
Appartements,Bernoussi,,,600000,58.0,3.0,2.0,1.0,1.0,"['Bon état', '5-10 ans']",10344.827586206897
Appartements,Ferme Bretonne (Hay Arraha),33.572365395778974,-7.669143676757983,1628000,90.0,,2.0,2.0,,[],18088.88888888889
Appartements,Ferme Bretonne (Hay Arraha),33.572365395778974,-7.669143676757983,1526250,85.0,,2.0,2.0,,[],17955.882352941175
Appartements,Ferme Bretonne (Hay Arraha),33.572365395778974,-7.669143676757983,1683500,91.0,,2.0,2.0,,[],18500.0
Appartements,Ahl Loghlam (Hay Assalam),,,300000,51.0,2.0,2.0,1.0,,"['Bon état', '5-10 ans']",5882.35294117647
Appartements,Oulfa,33.55627344791359,-7.67918586730957,470000,52.0,3.0,2.0,2.0,3.0,"['Bon état', '10-20 ans']",9038.461538461539
Appartements,Californie,33.538935329089206,-7.613502464864297,1526560,94.0,4.0,3.0,2.0,,['Nouveau'],16240.0
Appartements,Californie,33.538935329089206,-7.613502464864297,1572820,93.0,4.0,3.0,2.0,2.0,['Nouveau'],16912.043010752688
Appartements,Casablanca Finance City,33.5585265011327,-7.605092525482178,7098000,370.0,5.0,4.0,3.0,,[],19183.783783783783
Appartements,Ain Diab,,,4050000,162.0,3.0,2.0,3.0,6.0,"['Bon état', '1-5 ans']",25000.0
Appartements,Gauthier,,,3000000,198.0,4.0,3.0,3.0,6.0,"['Bon état', '10-20 ans']",15151.515151515152
Appartements,Maârif Extension,,,920000,46.0,2.0,1.0,1.0,,['Nouveau'],20000.0
Appartements,Oasis,33.55383257394156,-7.633749246597205,1822250,99.0,4.0,3.0,,3.0,['Nouveau'],18406.565656565657
Appartements,Franceville,33.56693022877625,-7.631549835205078,1950000,203.0,7.0,5.0,2.0,,['Bon état'],9605.91133004926
Appartements,Maârif Extension,,,2330000,180.0,5.0,3.0,2.0,5.0,"['Bon état', '10-20 ans']",12944.444444444445
Appartements,Californie,33.538935329089206,-7.613502464864297,1635420,98.0,4.0,3.0,,,[],16687.95918367347
Appartements,Californie,33.538935329089206,-7.613502464864297,1585580,99.0,3.0,2.0,2.0,2.0,['Nouveau'],16015.959595959595
Appartements,Californie,33.538935329089206,-7.613502464864297,1428000,102.0,4.0,3.0,3.0,,['Nouveau'],14000.0
Appartements,Californie,33.538935329089206,-7.613502464864297,1656480,102.0,4.0,3.0,2.0,3.0,[],16240.0
Appartements,Californie,33.538935329089206,-7.613502464864297,1803200,115.0,3.0,2.0,2.0,4.0,['Nouveau'],15680.0
Appartements,Californie,33.538935329089206,-7.613502464864297,1344000,80.0,3.0,2.0,2.0,,['Nouveau'],16800.0
Appartements,Californie,33.538935329089206,-7.613502464864297,1721660,122.0,4.0,3.0,3.0,2.0,['Nouveau'],14111.967213114754
Appartements,Californie,33.538935329089206,-7.613502464864297,1854720,115.0,3.0,2.0,2.0,1.0,['Nouveau'],16128.0
Appartements,Aïn Sebaâ,,,984810,90.0,3.0,2.0,2.0,4.0,['Nouveau'],10942.333333333334
Villas,Ain Diab,,,8000000,400.0,10.0,4.0,6.0,0.0,['Nouveau'],20000.0
Appartements,Racine,,,2900000,160.0,8.0,3.0,3.0,,['Nouveau'],18125.0
Appartements,Maârif Extension,33.578122008713294,-7.641978263855009,1950000,106.0,3.0,2.0,2.0,,['Bon état'],18396.22641509434
Appartements,Belvédère,33.5895625839363,-7.59678840637207,920000,78.0,3.0,2.0,1.0,2.0,"['Bon état', '5-10 ans']",11794.871794871795
Appartements,Burger,,,14000,78.0,3.0,2.0,2.0,2.0,"['Nouveau', ""Moins d'un an""]",179.48717948717947
Appartements,Val Fleury,,,2900000,240.0,5.0,3.0,2.0,4.0,"['Bon état', '5-10 ans']",12083.333333333334
Appartements,Lissasfa,33.52837363589382,-7.679100036621094,339000,50.0,3.0,2.0,1.0,3.0,"['Bon état', '5-10 ans']",6780.0
Villas,Anfa,33.596175974504256,-7.657470703125,20000000,1058.0,5.0,5.0,4.0,0.0,['Bon état'],18903.59168241966
Appartements,Racine Extension,,,16000000,232.0,,,,,[],68965.5172413793
Appartements,Anassi,,,790000,95.0,4.0,3.0,3.0,,['Nouveau'],8315.78947368421
Appartements,Anassi,33.59277446389372,-7.500365242426085,660000,79.0,4.0,3.0,3.0,,['Nouveau'],8354.430379746835
Appartements,Triangle d'Or,,,2900000,125.0,5.0,3.0,2.0,2.0,"['Bon état', '10-20 ans']",23200.0
Villas,Californie,,,7300000,490.0,3.0,5.0,4.0,0.0,"['Bon état', '5-10 ans']",14897.959183673469
Appartements,Maârif Extension,33.579719449551845,-7.640093742631279,1700000,222.0,4.0,3.0,2.0,,"['À rénover', '10-20 ans']",7657.657657657658
Appartements,Anfa,33.56774,-7.65006,1480000,82.0,3.0,2.0,2.0,3.0,[],18048.780487804877
Appartements,Centre Ville,33.58479,-7.61777,2900000,210.0,4.0,2.0,2.0,4.0,[],13809.52380952381
Appartements,Anfa,33.58864,-7.63361,2950000,150.0,4.0,3.0,3.0,4.0,[],19666.666666666668
Appartements,Maârif Extension,,,1350000,130.0,4.0,3.0,1.0,1.0,"['Bon état', '5-10 ans']",10384.615384615385
Appartements,Oulfa,33.54355868906928,-7.694388628005669,340000,47.0,3.0,2.0,1.0,3.0,"['Nouveau', '1-5 ans']",7234.04255319149
Appartements,Bernoussi,33.610187537328144,-7.506923675537109,500000,60.0,3.0,2.0,1.0,,"['Bon état', '10-20 ans']",8333.333333333334
Appartements,Belvédère,33.5895625839363,-7.59678840637207,1800000,149.0,3.0,3.0,2.0,7.0,"['Bon état', '10-20 ans']",12080.536912751679
Appartements,Salmia 2,33.53614946374005,-7.55205156067953,510000,78.0,3.0,2.0,1.0,3.0,['Bon état'],6538.461538461538
Appartements,Casablanca Finance City,33.564572500766104,-7.656771796594114,2000,104.0,3.0,2.0,2.0,,"['Bon état', ""Moins d'un an""]",19.23076923076923
Appartements,Ain Borja,33.58652382908706,-7.586703300476074,130000,105.0,3.0,1.0,2.0,6.0,"['Bon état', '10-20 ans']",1238.095238095238
Appartements,Ain Diab,33.58630932470067,-7.671375274658203,4200000,230.0,6.0,4.0,3.0,1.0,"['Nouveau', '1-5 ans']",18260.869565217392
Appartements,Maârif,33.58602331802259,-7.636442184448242,1780000,114.0,4.0,3.0,2.0,5.0,"['Bon état', '1-5 ans']",15614.035087719298
Appartements,Maârif,,,1400000,77.0,2.0,1.0,2.0,4.0,"['Nouveau', ""Moins d'un an""]",18181.81818181818
Appartements,Les princesses,33.57154299116339,-7.636313438415527,1050000,55.0,2.0,1.0,1.0,3.0,"['Nouveau', ""Moins d'un an""]",19090.909090909092
Appartements,Ferme Bretonne (Hay Arraha),,,1490000,91.0,3.0,2.0,2.0,,"['Nouveau', ""Moins d'un an""]",16373.626373626374
Appartements,Anassi,33.590911694868744,-7.497136625516845,440000,65.0,3.0,2.0,1.0,1.0,"['Bon état', '20-30 ans']",6769.2307692307695
Appartements,Val Fleury,33.574966167398564,-7.636708238742102,2500000,162.0,4.0,3.0,2.0,4.0,"['Bon état', '5-10 ans']",15432.098765432098
Villas,CIL (Hay Salam),33.57243690885356,-7.657556533813477,9500000,480.0,8.0,4.0,3.0,0.0,"['Bon état', '10-20 ans']",19791.666666666668
Appartements,Itissal,,,1050000,120.0,5.0,4.0,2.0,,"['Bon état', '5-10 ans']",8750.0
Appartements,Californie,,,1050000,81.0,3.0,2.0,2.0,,[],12962.962962962964
Villas,Californie,,,7500000,1015.0,10.0,3.0,4.0,0.0,"['À rénover', '10-20 ans']",7389.162561576355
Appartements,Les princesses,,,1140000,63.0,2.0,1.0,1.0,5.0,"['Nouveau', ""Moins d'un an""]",18095.238095238095
Appartements,Bourgogne Ouest,33.598304662993705,-7.644252777099609,1350000,92.0,3.0,2.0,1.0,2.0,['Bon état'],14673.91304347826
Villas,Anfa,33.596175974504256,-7.657470703125,14000000,1068.0,7.0,6.0,3.0,0.0,"['Bon état', '20-30 ans']",13108.614232209738
Villas,Laymoune,33.5437196470759,-7.66528129577637,8800000,700.0,5.0,4.0,2.0,0.0,"['Bon état', ""Moins d'un an""]",12571.42857142857
Villas,Nassim 1,33.608936597504766,-7.623438835144043,4650000,345.0,1.0,4.0,2.0,0.0,"['Bon état', '10-20 ans']",13478.260869565218
Appartements,Hay Zobir,,,1250000,125.0,6.0,3.0,2.0,3.0,"['Bon état', '5-10 ans']",10000.0
Appartements,Triangle d'Or,33.582734173084866,-7.675838470458984,3200000,200.0,4.0,3.0,3.0,3.0,"['À rénover', '10-20 ans']",16000.0
Appartements,Anfa,33.596175974504256,-7.657470703125,2650000,146.0,4.0,3.0,2.0,3.0,"['Nouveau', '1-5 ans']",18150.68493150685
Appartements,Hay Alamal,33.57131057104777,-7.5961232185363485,670000,60.0,3.0,2.0,1.0,3.0,"['Nouveau', '5-10 ans']",11166.666666666666
Appartements,Belvédère,33.5895625839363,-7.59678840637207,1020000,91.0,3.0,2.0,2.0,,"['Nouveau', ""Moins d'un an""]",11208.791208791208
Villas,Sidi Maarouf,,,5300000,375.0,5.0,3.0,2.0,0.0,[],14133.333333333334
Appartements,Palmier,,,1650000,116.0,5.0,3.0,2.0,5.0,"['Nouveau', '10-20 ans']",14224.137931034482
Appartements,Moulay Youssef,33.605789147893184,-7.633268031063011,2200000,104.0,5.0,2.0,2.0,5.0,"['Bon état', '5-10 ans']",21153.846153846152
Appartements,Derb Chorfa,33.567949348652284,-7.599309682846098,270000,32.0,2.0,1.0,1.0,2.0,"['Nouveau', ""Moins d'un an""]",8437.5
Appartements,Californie,33.538935329089206,-7.613502464864297,1694450,123.0,4.0,3.0,3.0,1.0,['Nouveau'],13776.016260162602
Appartements,Californie,,,2506000,179.0,4.0,3.0,3.0,2.0,['Nouveau'],14000.0
Appartements,Californie,33.538935329089206,-7.613502464864297,1930430,139.0,3.0,2.0,3.0,2.0,['Nouveau'],13887.98561151079
Appartements,Californie,,,2479680,180.0,4.0,3.0,3.0,1.0,['Nouveau'],13776.0
Appartements,Californie,,,2465900,179.0,4.0,3.0,3.0,4.0,['Nouveau'],13775.977653631286
Appartements,Triangle d'Or,33.59288721662622,-7.640025615692167,4850000,225.0,4.0,4.0,2.0,,['Bon état'],21555.555555555555
Appartements,Derb Ghalef,,,850000,56.0,2.0,1.0,1.0,4.0,"['Bon état', '1-5 ans']",15178.57142857143
Villas,Ain Diab Extension,33.57815776287343,-7.692489624023437,16500000,1180.0,10.0,4.0,3.0,0.0,"['Bon état', '1-5 ans']",13983.050847457627
Appartements,Derb Loubila,33.59424563181959,-7.610692977905273,990000,74.0,3.0,2.0,1.0,6.0,"['Bon état', '5-10 ans']",13378.378378378378
Appartements,Anassi,,,340000,56.0,5.0,2.0,1.0,3.0,"['Bon état', '5-10 ans']",6071.428571428572
Appartements,Les princesses,,,1370000,130.0,4.0,3.0,2.0,1.0,"['Bon état', '10-20 ans']",10538.461538461539
Appartements,Sidi Moumen,33.58770359367981,-7.524046897888184,610000,60.0,3.0,2.0,1.0,3.0,"['Bon état', '1-5 ans']",10166.666666666666
Appartements,Hay Almassira 2,,,500000,66.0,3.0,2.0,1.0,3.0,"['Bon état', '5-10 ans']",7575.757575757576
Appartements,Les princesses,,,1750000,157.0,4.0,3.0,2.0,4.0,['Bon état'],11146.496815286624
Appartements,Californie,33.53595755299843,-7.625627517700195,1386000,99.0,3.0,2.0,2.0,1.0,['Nouveau'],14000.0
Appartements,Oulfa,33.550774678460385,-7.697961330413676,829500,79.0,3.0,2.0,2.0,,['Nouveau'],10500.0
Appartements,Racine,33.592458238962855,-7.648158073425293,3500000,196.0,,4.0,3.0,,[],17857.14285714286
Appartements,Maârif,,,820000,40.0,1.0,1.0,1.0,1.0,"['Nouveau', ""Moins d'un an""]",20500.0
Appartements,Oasis,33.55383257394156,-7.633749246597205,1813000,98.0,4.0,3.0,,2.0,['Nouveau'],18500.0
Appartements,Bernoussi,,,380000,54.0,3.0,2.0,1.0,3.0,"['Bon état', '5-10 ans']",7037.037037037037
Appartements,Aïn Sebaâ,33.615616930688226,-7.526815800000008,880000,91.0,3.0,3.0,1.0,3.0,"['Bon état', '1-5 ans']",9670.329670329671
Appartements,Racine,,,2000000,96.0,4.0,3.0,2.0,1.0,"['Bon état', '10-20 ans']",20833.333333333332
Appartements,Sidi Maarouf,,,2790000,303.0,8.0,5.0,5.0,,"['Bon état', '1-5 ans']",9207.920792079209
Appartements,Triangle d'Or,33.59090062977119,-7.6363029811248,2380000,164.0,4.0,2.0,3.0,4.0,"['Bon état', '20-30 ans']",14512.19512195122
Villas,Ain Diab,33.57915406727493,-7.679573960890252,9500000,618.0,6.0,5.0,5.0,0.0,"['À rénover', '10-20 ans']",15372.168284789645
Appartements,Riviera,33.56356360161077,-7.6440317763323264,2682500,148.0,4.0,3.0,4.0,5.0,"['Nouveau', '1-5 ans']",18125.0
